Раздел A;;ПРОДУКЦИЯ СЕЛЬСКОГО ХОЗЯЙСТВА, ОХОТЫ И ЛЕСНОГО ХОЗЯЙСТВА;
Подраздел AА;;ПРОДУКЦИЯ СЕЛЬСКОГО ХОЗЯЙСТВА, ОХОТЫ И ЛЕСНОГО ХОЗЯЙСТВА;
05.00.760;Килограмм;Необработанные или подвергнутые первичной обработке скелетные пластины каракатиц;G
05.00.770;Килограмм;Порошок и отходы первичной обработки кораллов, раковин и панцирей моллюсков, ракообразных или иглокожих, скелетных пластин каракатиц;G
05.00.780;Килограмм;Необработанные натуральные губки животного происхождения;G
05.00.810;Килограмм;Обработанные натуральные губки животного происхождения;G
05.00.820;Килограмм;Отходы обработки натуральных губок животного происхождения;G
05.00.830;;Морские и прочие водоросли;
05.00.831;Тонна;Зеленые водоросли;G
05.00.832;Тонна;Бурые водоросли;G
05.00.833;Тонна;Красные водоросли;G
05.00.834;Тонна;Морские травы;G
05.00.840;Метрический карат;Необработанный природный жемчуг;G
05.00.850;Метрический карат;Необработанный культивированный жемчуг;G
05.00.860;;Услуги по аэрорыбразведке;S
05.00.870;;Услуги по рыбохране и рыбнадзору;S
05.00.880;;Услуги по регулированию вылова рыбы;S
05.00.920;;Услуги, связанные с рыбоводством;S
05.00.930;;Услуги, связанные с воспроизводством прочих биоресурсов;S
05.00.990;;Прочие виды товаров и услуг, относящиеся к группировке 05.00.000;
05.00.991;;Прочие виды товаров, относящиеся к группировке 05.00.000;G
05.00.992;;Прочие виды услуг, относящиеся к группировке 05.00.000;S
Раздел C;;ПРОДУКЦИЯ ГОРНОДОБЫВАЮЩИХ ПРОИЗВОДСТВ;
